ID,sex,race,grad,bar1,bar1_yr,bar2,bar2_yr,fulltime,fam_inc,gender,parttime,male,race1,race2,Dropout,other,asian,black,hisp,pass_bar,bar,bar_passed,tier,index6040,indxgrp,indxgrp2,dnn_bar_pass_prediction,gpa
2007,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,823.68419,g 700+,i 820+,0.9798045,3.5
2012,2.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,4.0,713.157879,g 700+,g 700-760,0.9798045,3.5
2022,2.0,7.0,Y,F,7.0,P,95.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,6.0,949.999974,g 700+,i 820+,0.9798045,3.5
2032,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,728.947352,g 700+,g 700-760,0.9798045,3.5
2035,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,689.4736695,f 640-700,f 640-700,0.9798045,3.5
2036,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,713.157879,g 700+,g 700-760,0.9798045,3.5
2039,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,871.052609,g 700+,i 820+,0.9798045,3.5
2051,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2089,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,871.052609,g 700+,i 820+,0.9798045,3.5
2118,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2128,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,886.842082,g 700+,i 820+,0.9798045,3.5
2159,2.0,7.0,Y,P,2.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,697.368406,f 640-700,f 640-700,0.9798045,3.5
2176,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,744.736825,g 700+,g 700-760,0.9798045,3.5
2184,2.0,2.0,Y,P,7.0,P,95.0,1.0,2.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,6.0,815.7894535,g 700+,h 760-820,0.9798045,3.5
2200,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,855.263136,g 700+,i 820+,0.9798045,3.5
2211,1.0,6.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,4.0,713.157879,g 700+,g 700-760,0.9798045,3.5
2236,1.0,7.0,Y,F,7.0,P,95.0,1.0,1.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,4.0,602.631568,e 580-640,e 580-640,0.9798045,3.5
2238,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2260,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,752.6315615,g 700+,g 700-760,0.9798045,3.5
2278,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,713.157879,g 700+,g 700-760,0.9798045,3.5
2296,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,839.473663,g 700+,i 820+,0.9798045,3.5
2308,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,855.263136,g 700+,i 820+,0.9798045,3.5
2356,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,902.631555,g 700+,i 820+,0.9798045,3.5
2360,2.0,3.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,1.0,697.368406,f 640-700,f 640-700,0.9798045,3.5
2372,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,776.315771,g 700+,h 760-820,0.9798045,3.5
2383,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,792.105244,g 700+,h 760-820,0.9798045,3.5
2386,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,855.263136,g 700+,i 820+,0.9798045,3.5
2394,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,1.0,823.68419,g 700+,i 820+,0.9798045,3.5
2455,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,634.210514,e 580-640,e 580-640,0.9798045,3.5
2469,2.0,7.0,Y,P,,P,,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,855.263136,g 700+,i 820+,0.9798045,3.5
2490,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,902.631555,g 700+,i 820+,0.9798045,3.5
2492,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,744.736825,g 700+,g 700-760,0.9798045,3.5
2511,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2524,2.0,7.0,Y,P,7.0,P,95.0,2.0,2.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2535,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,792.105244,g 700+,h 760-820,0.9798045,3.5
2550,1.0,7.0,Y,P,7.0,P,95.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2553,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2561,2.0,7.0,Y,F,7.0,F,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,0,c Failed,False,4.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2575,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,728.947352,g 700+,g 700-760,0.9798045,3.5
2577,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,918.421028,g 700+,i 820+,0.9798045,3.5
2595,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,902.631555,g 700+,i 820+,0.9798045,3.5
2598,1.0,2.0,Y,F,7.0,P,95.0,1.0,4.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,b Passed 2nd time,True,5.0,839.473663,g 700+,i 820+,0.9798045,3.5
2602,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,697.368406,f 640-700,f 640-700,0.9798045,3.5
2606,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,776.315771,g 700+,h 760-820,0.9798045,3.5
2626,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,855.263136,g 700+,i 820+,0.9798045,3.5
2628,2.0,7.0,Y,P,6.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,649.999987,f 640-700,f 640-700,0.9798045,3.5
2630,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,728.947352,g 700+,g 700-760,0.9798045,3.5
2633,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,823.68419,g 700+,i 820+,0.9798045,3.5
2634,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,839.473663,g 700+,i 820+,0.9798045,3.5
2686,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,886.842082,g 700+,i 820+,0.9798045,3.5
2703,2.0,,Y,P,7.0,P,94.0,1.0,,male,0.0,1.0,,,NO,0,0,0,0,1,a Passed 1st time,True,4.0,902.631555,g 700+,i 820+,0.9798045,3.5
2704,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,760.526298,g 700+,h 760-820,0.9798045,3.5
2725,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,681.578933,f 640-700,f 640-700,0.9798045,3.5
2731,1.0,3.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,5.0,705.2631425,g 700+,g 700-760,0.9798045,3.5
2754,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,823.68419,g 700+,i 820+,0.9798045,3.5
2783,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,760.526298,g 700+,h 760-820,0.9798045,3.5
2785,2.0,7.0,Y,P,2.0,P,95.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,839.473663,g 700+,i 820+,0.9798045,3.5
2812,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,713.157879,g 700+,g 700-760,0.9798045,3.5
2833,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,697.368406,f 640-700,f 640-700,0.9798045,3.5
2841,2.0,7.0,Y,P,2.0,P,95.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,886.842082,g 700+,i 820+,0.9798045,3.5
2851,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,855.263136,g 700+,i 820+,0.9798045,3.5
2863,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2871,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,949.999974,g 700+,i 820+,0.9798045,3.5
2874,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,855.263136,g 700+,i 820+,0.9798045,3.5
2891,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,792.105244,g 700+,h 760-820,0.9798045,3.5
2934,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2937,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,855.263136,g 700+,i 820+,0.9798045,3.5
2944,1.0,2.0,Y,P,7.0,P,95.0,1.0,4.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,6.0,918.421028,g 700+,i 820+,0.9798045,3.5
2952,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,839.473663,g 700+,i 820+,0.9798045,3.5
2973,2.0,7.0,Y,P,2.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,807.894717,g 700+,h 760-820,0.9798045,3.5
2974,1.0,7.0,Y,P,7.0,P,95.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,697.368406,f 640-700,f 640-700,0.9798045,3.5
2999,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,855.263136,g 700+,i 820+,0.9798045,3.5
3005,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,823.68419,g 700+,i 820+,0.9798045,3.5
3015,1.0,7.0,Y,P,7.0,P,95.0,2.0,4.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,855.263136,g 700+,i 820+,0.9798045,3.5
3016,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,831.5789265,g 700+,i 820+,0.9798045,3.5
3028,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,839.473663,g 700+,i 820+,0.9798045,3.5
3049,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,792.105244,g 700+,h 760-820,0.9798045,3.5
3062,1.0,7.0,Y,P,2.0,P,95.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,713.157879,g 700+,g 700-760,0.9798045,3.5
3082,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,776.315771,g 700+,h 760-820,0.9798045,3.5
3110,1.0,7.0,Y,P,2.0,P,95.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,839.473663,g 700+,i 820+,0.9798045,3.5
3114,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,776.315771,g 700+,h 760-820,0.9798045,3.5
3127,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,815.7894535,g 700+,h 760-820,0.9798045,3.5
3198,1.0,7.0,Y,P,2.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,807.894717,g 700+,h 760-820,0.9798045,3.5
3220,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,713.157879,g 700+,g 700-760,0.9798045,3.5
3244,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,752.6315615,g 700+,g 700-760,0.9798045,3.5
3257,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,697.368406,f 640-700,f 640-700,0.9798045,3.5
3260,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,839.473663,g 700+,i 820+,0.9798045,3.5
3293,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,728.947352,g 700+,g 700-760,0.9798045,3.5
3298,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,713.157879,g 700+,g 700-760,0.9798045,3.5
3302,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,760.526298,g 700+,h 760-820,0.9798045,3.5
3311,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,839.473663,g 700+,i 820+,0.9798045,3.5
3321,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,728.947352,g 700+,g 700-760,0.9798045,3.5
3335,1.0,7.0,Y,P,2.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,681.578933,f 640-700,f 640-700,0.9798045,3.5
3346,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,934.210501,g 700+,i 820+,0.9798045,3.5
3360,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,776.315771,g 700+,h 760-820,0.9798045,3.5
3361,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,681.578933,f 640-700,f 640-700,0.9798045,3.5
3376,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,681.578933,f 640-700,f 640-700,0.9798045,3.5
3386,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,949.999974,g 700+,i 820+,0.9798045,3.5
3391,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,934.210501,g 700+,i 820+,0.9798045,3.5
3398,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,855.263136,g 700+,i 820+,0.9798045,3.5
3405,1.0,7.0,X,P,7.0,P,95.0,2.0,3.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,752.6315615,g 700+,g 700-760,0.9798045,3.5
3407,1.0,2.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,4.0,728.947352,g 700+,g 700-760,0.9798045,3.5
3411,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,689.4736695,f 640-700,f 640-700,0.9798045,3.5
3422,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,728.947352,g 700+,g 700-760,0.9798045,3.5
3436,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,918.421028,g 700+,i 820+,0.9798045,3.5
3448,1.0,7.0,Y,F,2.0,F,95.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,0,c Failed,False,4.0,681.578933,f 640-700,f 640-700,0.9798045,3.5
3470,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,760.526298,g 700+,h 760-820,0.9798045,3.5
3498,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,918.421028,g 700+,i 820+,0.9798045,3.5
3520,2.0,7.0,Y,P,2.0,P,95.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,871.052609,g 700+,i 820+,0.9798045,3.5
3529,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,918.421028,g 700+,i 820+,0.9798045,3.5
3551,1.0,3.0,Y,F,7.0,F,94.0,1.0,4.0,female,0.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,3.0,539.473676,d 520-580,d 520-580,0.9798045,3.5
3567,2.0,7.0,Y,F,7.0,P,96.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,5.0,697.368406,f 640-700,f 640-700,0.9798045,3.5
3570,1.0,7.0,Y,P,7.0,P,95.0,2.0,2.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,792.105244,g 700+,h 760-820,0.9798045,3.5
3587,2.0,7.0,Y,P,2.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,949.999974,g 700+,i 820+,0.9798045,3.5
3600,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,792.105244,g 700+,h 760-820,0.9798045,3.5
3613,2.0,7.0,Y,P,7.0,P,95.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,713.157879,g 700+,g 700-760,0.9798045,3.5
3665,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,855.263136,g 700+,i 820+,0.9798045,3.5
3672,1.0,2.0,Y,P,7.0,P,95.0,1.0,3.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,4.0,792.105244,g 700+,h 760-820,0.9798045,3.5
3690,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,855.263136,g 700+,i 820+,0.9798045,3.5
3703,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,792.105244,g 700+,h 760-820,0.9798045,3.5
3738,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,855.263136,g 700+,i 820+,0.9798045,3.5
3761,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,815.7894535,g 700+,h 760-820,0.9798045,3.5
3772,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,649.999987,f 640-700,f 640-700,0.9798045,3.5
3775,1.0,2.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,3.0,665.78946,f 640-700,f 640-700,0.9798045,3.5
3776,1.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,839.473663,g 700+,i 820+,0.9798045,3.5
3789,2.0,7.0,Y,P,2.0,P,95.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,855.263136,g 700+,i 820+,0.9798045,3.5
3792,1.0,7.0,Y,P,2.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,760.526298,g 700+,h 760-820,0.9798045,3.5
3794,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,776.315771,g 700+,h 760-820,0.9798045,3.5
3804,2.0,2.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,5.0,792.105244,g 700+,h 760-820,0.9798045,3.5
3805,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,902.631555,g 700+,i 820+,0.9798045,3.5
3831,1.0,7.0,Y,P,7.0,P,94.0,1.0,1.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,871.052609,g 700+,i 820+,0.9798045,3.5
3837,1.0,7.0,Y,P,7.0,P,95.0,2.0,4.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,776.315771,g 700+,h 760-820,0.9798045,3.5
3838,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,807.894717,g 700+,h 760-820,0.9798045,3.5
3856,2.0,7.0,Y,P,7.0,P,93.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,792.105244,g 700+,h 760-820,0.9798045,3.5
3863,1.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,665.78946,f 640-700,f 640-700,0.9798045,3.5
